rf_train_predictions,rf_train_probs,train_labels
-1,0.3505932149990227,-1
-1,0.23631737932956384,-1
-1,0.33213181361607796,-1
1,0.3397130438969996,1
0,0.3695901590390782,0
-1,0.3739473123142843,-1
1,0.3692068662753441,1
0,0.42626450635075064,0
-1,0.2840858061845772,-1
1,0.34290578523039145,1
1,0.3470614091113186,1
1,0.320384715438472,1
1,0.3222808319456915,1
-1,0.31960607611951863,0
-1,0.23180957755915219,-1
-1,0.32743412135669514,0
1,0.3596912683891746,1
-1,0.2986716988272789,0
0,0.3613610081433138,0
1,0.3365445085486743,1
0,0.4795614514996863,0
0,0.3667202107612525,-1
-1,0.24225832894282648,-1
-1,0.3115509243970497,-1
-1,0.2782222177557613,-1
1,0.364146636622578,1
-1,0.3085537778277471,-1
0,0.41289205527979644,0
0,0.38878695733599566,0
1,0.3570876622317858,1
1,0.35437731725495797,1
-1,0.27073293164298423,-1
0,0.369719682423035,0
-1,0.3743397519096439,0
1,0.3489987106280628,1
-1,0.2976662539558798,-1
1,0.34997678304497026,1
-1,0.22783625844735997,-1
-1,0.32591053064881964,0
-1,0.3397566071193714,0
1,0.3457078203502053,1
0,0.4157713353509116,0
1,0.3261463315535281,0
1,0.3525405033337198,1
0,0.4460605388051575,0
-1,0.321135400793963,-1
1,0.36239377630267144,1
1,0.3253010511583038,1
-1,0.28094945062215276,-1
0,0.3426859236047238,0
1,0.3234164271058198,1
1,0.31865091602295065,0
-1,0.2982269144981284,-1
1,0.3413389387957778,1
0,0.36212803977947855,0
-1,0.3391866531727682,-1
0,0.4742791791640468,0
-1,0.21892835849302397,-1
1,0.33579779598567405,0
-1,0.28581438513798707,-1
-1,0.3475742451120981,-1
0,0.35859066943238,0
-1,0.2997125292517913,-1
-1,0.2404434184674368,-1
-1,0.2829841968826194,-1
0,0.42865909736042523,0
1,0.38403787549924834,0
1,0.3240037787565216,1
-1,0.2806745335123586,-1
-1,0.2898876342634076,-1
1,0.330374953498732,-1
-1,0.30035136816151686,-1
-1,0.2962956802699455,-1
0,0.48286104675810115,0
-1,0.30308708660401656,-1
0,0.41774111504725325,0
1,0.38018494663638797,1
1,0.33410735718953644,1
1,0.32616316389836947,1
1,0.3359740180505985,1
0,0.36396801164956116,1
-1,0.23806547807367767,-1
-1,0.2558337515353484,-1
1,0.35292425252076726,1
0,0.4148265559562144,0
1,0.32095779540931924,1
1,0.3279407463894144,1
1,0.3465428486104868,1
1,0.3735107079086796,1
-1,0.32967979810305914,0
0,0.39006596410730915,0
1,0.34464416247898266,0
1,0.3480352916959009,1
-1,0.2603271168450066,-1
-1,0.2708781623427403,-1
-1,0.258366341378488,-1
1,0.3527628326098198,1
1,0.35783631513822106,1
0,0.3433268428688828,0
1,0.3389343640659467,1
1,0.40649727897520566,0
1,0.3748963392877681,1
-1,0.22697626148568034,-1
-1,0.24724122354943684,-1
0,0.47374019109258847,0
1,0.3326326929623224,1
-1,0.27501884689299794,-1
1,0.2995904027616307,1
-1,0.24638649034825272,-1
1,0.35681128882601676,0
-1,0.312484454288487,-1
0,0.3855154179961873,0
1,0.3524420031826198,0
0,0.37488819041028165,1
0,0.37531168474101734,1
1,0.30933615736942177,0
-1,0.21867147345399668,-1
-1,0.23900968101249273,-1
1,0.32693172801183673,1
-1,0.3054115545004301,-1
-1,0.2275788940211724,-1
1,0.357901151941842,0
0,0.37336341415887886,0
1,0.3577399083592161,0
-1,0.2287075035786793,-1
0,0.35529321912261813,1
-1,0.34972454286300025,0
-1,0.29616015416439134,-1
1,0.36698069808476785,0
0,0.4363809422961134,0
-1,0.353009073486786,-1
1,0.33335002330649033,1
1,0.37959427114683814,0
1,0.35249074707846506,0
0,0.3876870871108685,0
0,0.45021122343828085,0
-1,0.26035580604370145,-1
-1,0.26804364784426465,-1
-1,0.28942685901348586,-1
1,0.33974385257521045,1
-1,0.3458645735330786,-1
0,0.3724396087103685,-1
0,0.4495123511592636,0
1,0.314557972456566,0
-1,0.2972863709910866,-1
0,0.4077301440959918,0
1,0.3567247960433729,0
-1,0.26956149400490637,-1
-1,0.23020743796440687,-1
1,0.327600607735965,1
-1,0.3090411617122242,-1
0,0.352722460631335,1
1,0.37951084450017847,1
1,0.36043461403909155,0
0,0.4541687765558148,0
1,0.3228822957918132,1
-1,0.27547983812161325,-1
1,0.35573530711013146,0
1,0.32854919131318283,1
0,0.4224088130801167,0
1,0.33850597530656584,1
1,0.38981507403977794,0
-1,0.24890824959333965,-1
-1,0.21394057797730281,-1
1,0.32700342328308873,1
1,0.3585741483894643,1
-1,0.2579657881359783,-1
1,0.37473782771782055,0
-1,0.3147913849321576,-1
1,0.35528394174747474,1
-1,0.3136198960190244,0
-1,0.2256439985075306,-1
0,0.41182858553004226,0
0,0.40549732961093576,1
0,0.41261162865441975,0
1,0.34839637908252663,1
-1,0.2786281723728276,-1
1,0.34271395385433784,1
-1,0.3107058753008302,-1
0,0.37358234601394513,0
1,0.32472029752972,1
1,0.36988551074343184,1
1,0.355100258608229,0
1,0.330671377077583,1
0,0.4669326413198669,0
0,0.35667196184814925,1
0,0.36697962921229715,0
1,0.32017137136604723,0
0,0.37354436263805146,0
1,0.3626680972659686,1
0,0.396478238445957,1
-1,0.2693990826556483,-1
1,0.33811866064463586,0
0,0.36426253029299666,0
1,0.3473352660600993,0
-1,0.32670071370615567,-1
-1,0.3370499345967834,-1
-1,0.22641461843128055,-1
0,0.4772791039306059,0
0,0.37425256988608274,0
1,0.3574300696933221,0
-1,0.22239690597564482,-1
0,0.3495472279802695,0
-1,0.301242127551958,-1
1,0.3322267853087728,0
1,0.3121819090460334,1
1,0.32403219122906374,1
-1,0.3285911293094726,-1
1,0.3188314808733509,1
1,0.35784210912703157,1
0,0.3834916742449787,0
1,0.37439762485093553,1
-1,0.309780240853599,-1
1,0.35976902948117606,1
1,0.3281183394254933,1
1,0.3203521359177833,1
0,0.36112122950014786,0
-1,0.32806119592143496,-1
1,0.38305559421243646,1
-1,0.24117515940390497,-1
-1,0.22683173075850444,-1
1,0.37511858076118704,1
1,0.3668082923254772,1
-1,0.3294391762165948,-1
0,0.3571584302716777,0
0,0.3507665785153431,1
-1,0.28898776370592544,-1
1,0.36104964847166715,1
1,0.3624228853862331,0
-1,0.3282641938575712,-1
0,0.41279224119908237,-1
0,0.38497870694462577,0
0,0.40291794197763486,0
1,0.3639156758512516,1
1,0.38352410084210603,1
0,0.3782010802879194,0
0,0.5012243102566124,0
-1,0.24541433027366533,-1
0,0.39771159754185553,0
0,0.4190405728807915,1
0,0.34377264965641535,0
0,0.44715755509324895,0
1,0.35837278757114055,0
-1,0.35587765015587436,0
1,0.3770091217645833,1
-1,0.33918570688798505,-1
1,0.3541552722281562,1
0,0.3833666391320525,0
-1,0.2925324326902698,-1
0,0.37171710618996207,0
0,0.35833023962004384,0
-1,0.23247763845046068,-1
0,0.4608987778051877,0
-1,0.2858391806967948,-1
1,0.34077418662959774,1
1,0.35409011196216966,0
1,0.3744157105932352,0
1,0.37502200170317224,1
1,0.36078358222584883,0
-1,0.3361226457282256,-1
1,0.33303125173773734,0
-1,0.2191613302853484,-1
0,0.3940166255311175,1
1,0.3258108573858526,1
1,0.3568429588737112,1
1,0.3326959047065872,1
1,0.32573347702847255,1
-1,0.32332645205623417,-1
-1,0.21735625923524218,-1
1,0.3571622239386743,0
1,0.3663879010995121,1
-1,0.3401737393126612,-1
1,0.3116157536381536,0
0,0.42277306496307543,0
1,0.3526804691893722,1
1,0.35482421154299737,1
1,0.3770810008522062,1
-1,0.2519400375118531,-1
1,0.3346766581148535,1
0,0.3640442191498856,0
0,0.36874473581844663,0
-1,0.22352815994944605,-1
0,0.39129525554285816,0
1,0.34682733202565236,1
1,0.3219758072737429,1
1,0.31008014083361873,1
1,0.34416969597077335,1
1,0.36885153754863576,1
1,0.350741246458676,1
0,0.3912750262508382,0
-1,0.24385517890522088,-1
1,0.3746626842697459,1
1,0.3392722046933412,1
1,0.35508595539398,1
-1,0.3533519030110125,0
-1,0.2900432663195987,-1
1,0.320506566525899,1
1,0.3022861026778885,1
-1,0.22724839601618638,-1
1,0.33693638733447545,1
1,0.31074203845436094,1
-1,0.24071484039188998,-1
1,0.30302085023950864,1
1,0.3305409094194861,1
1,0.37975516830888895,1
-1,0.33150010999508495,0
-1,0.20984124702856272,-1
0,0.3583110840138917,0
-1,0.33463254299410516,-1
1,0.33045344821252415,1
1,0.32086333410485374,1
1,0.34558783541726595,1
-1,0.3055023207931167,-1
1,0.3311165934690535,1
1,0.3645235719749983,1
0,0.40954276129178757,0
-1,0.2238177549064616,-1
0,0.3994546502092578,0
-1,0.21623358827006775,-1
0,0.3779723725400539,0
1,0.3180499346078522,1
-1,0.28361359245344714,-1
1,0.3187414117195685,1
0,0.3679804389853705,1
-1,0.2445647143017147,-1
-1,0.3140075774338191,-1
0,0.38245220965108445,0
1,0.3265645629953452,1
0,0.3723034349234494,-1
-1,0.2806700508950571,-1
-1,0.23843885185340585,-1
0,0.36301296079423084,1
0,0.35434774240312,1
-1,0.317908564827368,-1
-1,0.33563369115680464,-1
1,0.3665851581509635,1
0,0.378144966685304,1
0,0.35752391647672505,-1
-1,0.2906411373798043,-1
0,0.3833305557485042,0
-1,0.29013775147308035,-1
1,0.3203752309241827,0
0,0.3549325599315039,1
1,0.37929266638548254,1
1,0.35965964076172396,1
1,0.3509318295151388,1
0,0.4003677593966362,0
1,0.36048512649818837,1
0,0.3977569816731657,0
-1,0.32113488551612757,0
-1,0.2745005627320097,-1
-1,0.30203744298680085,-1
0,0.35768053246889736,0
0,0.3961500488852328,0
1,0.37100278760053684,1
-1,0.2965003261825567,-1
0,0.364671422280485,-1
0,0.37812641429200744,0
1,0.38966584189402403,0
-1,0.3002458186991461,-1
-1,0.3056863918913912,0
1,0.32456763319816223,1
0,0.4065284547774393,0
0,0.3735733623018839,0
1,0.3686555320510193,1
-1,0.23592809943452892,-1
1,0.32081230080747913,1
1,0.3830513018505288,0
-1,0.3374161452539173,1
1,0.32407321685497853,1
0,0.4043927479932081,0
1,0.31803312536319917,1
1,0.36704140062103163,1
1,0.3614193868997412,0
-1,0.3790246844958666,-1
0,0.44584905016780974,0
1,0.3616129280923208,1
1,0.3541620706295527,0
-1,0.28145017695476365,-1
0,0.39332546718059996,0
-1,0.24813732372738545,-1
1,0.3804746139844585,0
0,0.35181146546377967,1
-1,0.250105036676993,-1
0,0.3829236013265973,0
1,0.3644978956952019,1
0,0.38922651300920763,0
1,0.31217076822668127,1
0,0.40506197847799863,0
-1,0.3268411554183229,-1
-1,0.2282304785688628,-1
-1,0.2503847341300667,-1
-1,0.3015844474502365,-1
0,0.3482615875389524,0
1,0.37231866031756744,1
-1,0.28619849211473675,-1
-1,0.2264798543806842,-1
-1,0.3244216571550958,-1
-1,0.3043223627287498,-1
-1,0.23124291947553968,-1
-1,0.2291710523624781,-1
1,0.3728315048303557,0
1,0.3609024802255517,1
-1,0.28094618401841687,-1
-1,0.2566175272312804,-1
1,0.36212364456324786,1
1,0.33073287017380015,1
1,0.31949036311193807,1
-1,0.21766687167592783,-1
-1,0.3318247602793619,1
-1,0.3171879733368908,-1
-1,0.22082946110666074,-1
1,0.33914731278514026,1
-1,0.25820374361230625,-1
-1,0.20984575176460232,-1
0,0.4082679618274887,0
1,0.3803571668852339,1
-1,0.28584784884747383,-1
1,0.3516924483617879,1
1,0.33925533142299696,0
1,0.36489271782222105,0
0,0.42054723659114857,0
-1,0.2418637915014031,-1
1,0.36147299678422784,0
-1,0.3546624993507137,-1
1,0.3414249772427839,0
0,0.35848545198317316,0
-1,0.2830745840021864,-1
-1,0.32519027173165616,0
0,0.39220607087406223,0
1,0.35645056723349616,1
-1,0.23991724498053724,-1
-1,0.2817370942557741,-1
0,0.37731271361791063,0
1,0.3621590559769105,1
-1,0.22829207002386034,-1
0,0.402313499603844,0
-1,0.29770657362206754,-1
1,0.33039878880707346,1
-1,0.26614061693592694,-1
1,0.35376353922016557,1
1,0.35883120589488465,1
1,0.3773566169760783,1
1,0.37717344557622157,0
1,0.3811066687296357,1
1,0.3360607778525732,1
-1,0.3376284268332052,-1
1,0.33335002330649033,1
0,0.3842777467259064,1
-1,0.27074195672391693,-1
0,0.3523850349608332,0
-1,0.2729639477584109,-1
1,0.352235236930473,1
-1,0.3355701573023554,0
1,0.31645740648614085,1
-1,0.27252809037461195,-1
1,0.3925213174417672,1
1,0.3513489626223245,1
-1,0.3380222641667441,0
-1,0.30609359781751894,-1
-1,0.26632640125430423,-1
1,0.3378199880379451,1
0,0.3572568591249237,1
0,0.4738119470036431,0
1,0.3248960125070006,0
1,0.35076006988998903,1
0,0.3840145755200336,0
1,0.38933180382613974,1
1,0.3621025389959602,1
-1,0.24679882825672853,-1
0,0.4372224314287562,0
1,0.3521404817254009,1
0,0.3874420404506334,0
1,0.34458644004292954,1
-1,0.2905782154360578,0
-1,0.32511121086520384,-1
-1,0.32277806168452305,0
1,0.3461548140646773,0
-1,0.2895311905669172,-1
0,0.38792141265052504,-1
0,0.4138169563470971,0
1,0.36166255745576903,1
1,0.36925383426492714,0
-1,0.33911879189224875,1
1,0.35904804185771794,1
0,0.45022623413249513,0
1,0.34234187142966943,1
-1,0.30813009269261826,1
-1,0.3108976381201048,-1
1,0.33794020786501056,1
1,0.384592926695587,0
-1,0.31236875045415846,-1
-1,0.3293369499185227,-1
1,0.32474069284172713,1
1,0.33941490046936196,1
1,0.3805808352778325,1
-1,0.2442299664943742,-1
-1,0.35556568408991546,-1
-1,0.2784477827228898,-1
1,0.35077400618413423,1
0,0.3727006026173955,0
-1,0.3135397793867349,-1
1,0.33073287017380015,1
1,0.3373285387980405,1
0,0.3971266320646496,1
-1,0.23777112477130827,-1
1,0.4061789753827669,0
1,0.3347641569328969,1
1,0.3687943345846708,1
-1,0.2531760805298894,-1
-1,0.3056433050352933,-1
0,0.4624415223795079,0
-1,0.2549869094438201,-1
0,0.3803000513255428,0
1,0.3379286423407207,1
-1,0.3241333284260994,-1
0,0.4258421512061854,0
1,0.3154617500389004,1
1,0.3478139699804042,1
-1,0.2863103914929494,-1
0,0.3587478455317957,1
0,0.40091829510900845,0
1,0.33574789605879984,1
1,0.3339381209094588,0
1,0.3457526486308835,1
1,0.3467591512694808,1
1,0.33981383519669955,1
0,0.3501881571766927,-1
0,0.38580730194747903,0
-1,0.22461682001315492,-1
1,0.343737752453993,1
0,0.3895020322041593,1
1,0.3557051042796353,0
0,0.48343712333477795,0
-1,0.22395959546780386,-1
-1,0.33643593444844255,-1
-1,0.3095366452179427,0
0,0.4122609412262964,1
1,0.33437493415666913,1
1,0.35110709447775174,0
-1,0.3104618021852971,-1
1,0.33688631014397835,1
0,0.4008972951951193,1
-1,0.3344827628504871,-1
0,0.3795457517771004,0
0,0.35398997877245725,0
1,0.3465270924026375,1
-1,0.35110028272868526,0
-1,0.22871329140108354,-1
-1,0.33666754644668634,0
1,0.3168946725983532,1
1,0.3498771743732633,1
1,0.31303715424234524,0
1,0.3964371172877233,0
-1,0.33727131424304324,-1
0,0.3767112877681356,0
-1,0.30010035909583194,-1
-1,0.21897443573567363,-1
0,0.3565122026997278,1
1,0.3713578991249755,1
-1,0.35176754078864475,-1
0,0.3895831000875168,-1
0,0.4032182483754801,0
-1,0.22395776923554184,-1
0,0.421568639524314,0
-1,0.314321005195222,-1
0,0.38705730670989474,0
-1,0.22636197276179623,-1
-1,0.27992048655676394,-1
1,0.32026254569034157,0
1,0.3572761776843468,0
1,0.36682302672828804,0
-1,0.24773173631008674,-1
-1,0.3193069418082582,0
-1,0.2243725168085743,-1
1,0.33232419602233243,0
-1,0.2857243275257515,-1
1,0.34864078719858727,1
1,0.3539942085107508,0
-1,0.32095627159660195,-1
-1,0.25137999881404527,-1
-1,0.22613207125723744,-1
0,0.4343789228036321,0
-1,0.259382301577505,-1
1,0.3664643642023677,1
-1,0.2543343759469401,-1
1,0.32840241402977827,1
1,0.33076734447650247,1
-1,0.3204737440515242,0
1,0.33559436062776704,1
1,0.3610915382939919,1
0,0.3976718725652764,0
-1,0.27331184537124054,-1
-1,0.22380788558398151,-1
0,0.3854915106866553,0
-1,0.37551318632274167,0
0,0.3891543916716791,0
-1,0.26455004138066396,-1
1,0.325369739145102,1
0,0.4133739516235105,1
1,0.3779189497397742,1
1,0.3500032424406371,1
-1,0.233371792415162,-1
1,0.3628764991025601,1
1,0.3371522322915399,0
1,0.34810270574872354,1
-1,0.3158414618135188,-1
1,0.339896987151627,1
-1,0.2335376458299263,-1
1,0.3334204035765341,1
0,0.37990518041058635,0
-1,0.28679729478592864,-1
-1,0.28266632380832496,-1
1,0.38499363425148686,1
-1,0.23194221940005635,-1
-1,0.2410674555302312,-1
1,0.38432999213596475,1
1,0.3188854958158418,1
-1,0.34225147042636117,-1
1,0.3513188985359289,0
-1,0.3156830099280582,0
1,0.3456408970325581,1
1,0.342283998703498,1
1,0.3405082647993266,1
-1,0.24273592805115654,-1
-1,0.34685192201504783,-1
1,0.347845844299166,0
1,0.4091521649469137,0
1,0.37537630534164235,0
-1,0.31580010609782855,0
-1,0.3063004665884071,1
1,0.3385137180661834,1
0,0.40709457595036885,1
1,0.33215287495552004,1
-1,0.30530668555730656,-1
1,0.3931241421562575,1
-1,0.3192350374295425,0
0,0.39317065856869166,1
-1,0.3239383935660945,0
-1,0.2589899999432311,-1
0,0.3833176235039037,0
-1,0.26891199235929225,-1
1,0.339571484618629,0
-1,0.2891410185886399,-1
-1,0.3150962758081991,0
1,0.38749211140449213,1
0,0.42504451862890535,0
0,0.4333868902538888,0
0,0.423278597346405,0
0,0.3548334110743266,0
1,0.3708884167286556,1
1,0.38265050461376243,1
1,0.35294684447845776,0
0,0.404704307090751,0
-1,0.3208512708832697,0
1,0.35787614811930657,0
-1,0.3098562146094597,-1
0,0.4333378998416556,0
1,0.35604934660515747,0
-1,0.3123562668423629,-1
1,0.34389970073594617,1
-1,0.27800976001786687,-1
1,0.3961767941101174,1
-1,0.23526094680708848,-1
1,0.3494056757158863,1
0,0.3417065222766572,0
-1,0.31085329359501523,-1
0,0.4114377616797188,0
0,0.390202400951666,1
1,0.3689176080912746,0
0,0.3549325599315039,1
0,0.3419917519731438,0
