rf_train_predictions,rf_train_probs,train_labels
-1,0.20166875711441803,-1
-1,0.22891491879227144,-1
0,0.412233525747508,0
1,0.28407822940383093,1
-1,0.24640640516163906,-1
-1,0.21672346634452197,-1
-1,0.4013244096644808,-1
1,0.31392533690734015,1
0,0.45741189890838013,0
0,0.5689076584329052,0
0,0.5423966380539431,0
-1,0.15122731167023581,-1
0,0.4539926719666589,0
1,0.37161137821004175,1
1,0.22428478001121976,1
-1,0.20632749099608613,-1
-1,0.25050313328252083,-1
-1,0.24221042326937167,-1
0,0.5202538875685466,1
-1,0.23657401240452225,-1
1,0.20786020087862478,1
0,0.4658981888092434,0
1,0.25779072162969824,1
1,0.30050845757712996,1
0,0.5333898945111757,0
1,0.18897801154018481,1
1,0.21093662125289758,1
-1,0.2702567415320337,-1
1,0.3408409459806462,1
-1,0.200719606567223,-1
0,0.5019322979811724,0
1,0.2578850458735839,1
1,0.2627353735951082,1
1,0.24398372618427464,1
-1,0.1678201654678536,-1
-1,0.18768321505279292,-1
1,0.4184902759080243,1
-1,0.16715206448332645,-1
-1,0.24287179419539626,-1
-1,0.17780305252309853,-1
-1,0.1966978896798479,-1
1,0.18222506723058834,1
0,0.44941181265261576,0
-1,0.2981607465698161,-1
1,0.3678753318638106,1
-1,0.30696749475452756,-1
0,0.4641641432087757,0
1,0.21293111395597075,1
-1,0.16574600487419733,-1
0,0.47820009076312964,0
1,0.24094213310413992,1
1,0.3033248153753859,1
0,0.5295599982061848,0
0,0.43584963567389556,0
0,0.5199394288449809,0
0,0.4926833386986699,0
0,0.4160716719630016,0
1,0.27055480520471226,1
0,0.42236739406368395,-1
1,0.38383333817076415,1
0,0.48972330170199435,0
-1,0.2559445677451947,-1
1,0.2899831577013754,1
-1,0.19197553119837585,-1
0,0.47096761912934165,0
-1,0.18156154237560582,-1
0,0.6438895623037656,0
0,0.4688642132893896,0
0,0.419586069729263,0
-1,0.1901248758458104,-1
0,0.41792830574890794,-1
-1,0.1913506341979118,-1
0,0.5350833709525414,0
0,0.4084737377540092,-1
-1,0.16735166143499616,-1
0,0.5898483678637916,0
1,0.2695359668889278,1
-1,0.21784205653111058,-1
-1,0.16276633381597388,-1
0,0.5943042269596446,0
-1,0.27540000052016056,-1
-1,0.18065504789416117,-1
1,0.23025067662076573,1
1,0.23190123750550667,1
0,0.5191133692417601,0
0,0.46134181321168405,0
-1,0.19446929944120325,-1
0,0.5523828749964185,0
1,0.21783193660700376,1
0,0.5629972780490253,0
1,0.33195484411567144,1
0,0.3736612682277054,0
0,0.5583148017242499,0
-1,0.17054681514769957,-1
0,0.4009402776999518,-1
-1,0.23566364963401043,-1
-1,0.15411672655975459,-1
-1,0.21714653738771228,-1
-1,0.2753590491917861,-1
1,0.2754388040154491,1
1,0.18790880467931254,1
-1,0.2707378048852036,-1
1,0.39333066176451487,1
-1,0.20073133697372583,-1
1,0.21578301568186758,1
-1,0.23918158711592943,-1
0,0.4427974360267946,0
1,0.2102475950026726,1
1,0.38002101268689065,1
1,0.3710426229950925,-1
-1,0.23118982691709225,-1
1,0.3562405338759392,1
-1,0.18100299369714318,-1
1,0.20522543145388558,1
0,0.40828689058333395,0
1,0.3868061605400344,1
0,0.4167987606251172,0
-1,0.2949651253730829,-1
0,0.43518250830174116,0
1,0.2809902045731982,1
-1,0.23569839479491514,-1
0,0.4470497060250673,0
-1,0.1986842485454735,-1
-1,0.21531224419742456,-1
1,0.1652913193141755,1
1,0.30547234746984375,1
-1,0.17772211812213715,-1
1,0.3600799781581272,1
1,0.2538719298827633,1
1,0.2571922366251832,1
1,0.3550695361613847,0
-1,0.32231352734070273,-1
0,0.5424345059351917,0
0,0.48368674296492237,0
1,0.3733390582392096,1
1,0.34272442016939864,0
1,0.2495387648077303,1
1,0.25497453328178293,1
-1,0.15111968373824336,-1
0,0.3876377362275051,0
0,0.4252333673319784,0
0,0.5727137215177801,0
1,0.3090955323295635,1
0,0.5473188245236831,0
-1,0.20448496294152263,-1
1,0.28832731850917914,1
-1,0.20523996953887585,-1
1,0.24433955715784358,1
0,0.39923642910839674,-1
1,0.2298564720238883,1
1,0.3743348967356369,1
0,0.49808640224248946,0
-1,0.15017945251710635,-1
1,0.22204149710756346,1
1,0.2861630669293309,1
-1,0.28038958122897273,-1
0,0.4548614021155684,0
1,0.39956545876467253,1
1,0.26810822390607625,1
1,0.24524580699864024,1
0,0.6212417275368659,0
1,0.283142619534114,1
0,0.6109730621188785,0
0,0.5339835025587966,0
1,0.2340177709931021,1
-1,0.21889265933989158,-1
1,0.19192478432093288,1
1,0.24393384757132533,1
1,0.19674397664676235,1
0,0.6102885002703767,0
-1,0.21102651804260275,-1
1,0.3804677680151982,1
-1,0.16006663538031443,-1
1,0.23053522492510464,1
-1,0.1590116283183367,-1
1,0.22649997585772608,1
1,0.23320793187732874,1
1,0.23018916933680153,1
0,0.6137172668827808,0
-1,0.13386163824412076,-1
0,0.5867926763610658,0
1,0.30257122743096343,-1
1,0.2122364960332735,1
-1,0.18995181379140202,-1
0,0.4414086631510235,-1
-1,0.22970567188160806,-1
0,0.6115452588684637,0
1,0.24501600601976636,1
0,0.5241223850951373,0
1,0.36120149935961465,1
-1,0.34588738247545664,-1
0,0.44943588924096384,0
1,0.3448432164726418,0
0,0.3798317445171056,0
1,0.23490103048999508,1
1,0.2092562450398184,1
-1,0.2065478395213838,-1
1,0.39451369459207863,1
-1,0.1483828423026441,-1
0,0.453812632536307,0
1,0.23380343658966132,1
1,0.22087256244928338,1
0,0.5438573654104206,1
0,0.5470334399284978,0
0,0.44987127160778906,0
-1,0.2750148030746598,-1
0,0.5601567979308779,0
1,0.24121818180554075,1
0,0.4856677505186802,0
0,0.6237367813650955,0
0,0.39378356757225796,0
0,0.47913048405041103,0
0,0.4388444610620364,1
0,0.41514762164708313,0
1,0.2935504677216415,1
0,0.39274393433410365,0
0,0.45377424677609796,0
0,0.5389789196361027,0
0,0.5665777513225142,0
1,0.30936823704103295,1
0,0.571565615876909,0
-1,0.19232389932914148,-1
1,0.26022219708043814,1
0,0.5169090921652674,0
-1,0.2239989388763277,-1
1,0.30084109099137174,0
-1,0.20623892895696458,-1
0,0.4478899764656649,1
1,0.1800305369460461,1
-1,0.30727369168565966,-1
-1,0.2535145922781644,-1
1,0.3683265625595397,1
1,0.2654775538488659,1
1,0.2583372635620635,1
1,0.19798056842207934,1
0,0.5833706682583185,0
0,0.546387859282597,0
-1,0.21672763219951624,-1
1,0.20260562629715578,1
0,0.5225856609454874,0
-1,0.3804971710911018,-1
-1,0.27155237015332134,1
0,0.5732587010983587,0
1,0.24579160052739826,1
-1,0.23016962145350917,-1
0,0.4142279744744132,0
-1,0.21270940633449345,-1
0,0.45544833323407485,0
1,0.19689723937873757,1
1,0.22153760520980847,1
1,0.2405947070216662,1
-1,0.236050668300322,-1
-1,0.2948703423027578,-1
-1,0.2456778265870532,-1
-1,0.2368153140038502,-1
1,0.2491072380126109,1
-1,0.17678744918125788,-1
-1,0.1696596792878492,-1
0,0.36480298178895426,-1
1,0.20179577592406672,1
-1,0.19750651103491368,-1
1,0.21346289838269097,1
1,0.20985025235805374,1
1,0.21543914393578179,1
0,0.4625256030818409,0
-1,0.26972025108100917,-1
0,0.6017264120433651,0
1,0.23496525080849703,1
-1,0.24141346193922586,-1
0,0.42032879712755417,0
1,0.3180489983242701,0
1,0.29970557098604617,1
-1,0.27051129925885836,-1
0,0.45858862608864265,0
-1,0.18557141133129007,-1
0,0.4504107441247917,0
0,0.4312813668619664,0
1,0.22731034107595519,1
1,0.23136020094645093,1
0,0.4575803171052143,0
-1,0.22314377819238349,-1
-1,0.18247307801335244,-1
1,0.24425701835559188,1
1,0.3920610040648792,1
1,0.23562100908396746,1
1,0.22747676756268156,1
0,0.4811695051406264,0
-1,0.20801514065847548,-1
0,0.49851973546443484,0
-1,0.31045291180483797,-1
-1,0.24064992602341462,-1
-1,0.35981927467108205,0
1,0.18594668941136924,1
1,0.3248453761708084,1
-1,0.17472750228732503,-1
0,0.5639037909269884,0
1,0.26775306790885284,1
1,0.1877194596896843,1
1,0.20595711602829905,1
0,0.5013698656397662,0
0,0.4406951490043184,1
-1,0.3351304190135755,0
-1,0.22352488027513703,-1
1,0.3425467671203791,1
1,0.20399952403555183,1
0,0.5958253619701405,0
-1,0.27736634301141927,-1
0,0.41714659687595995,0
1,0.24739846670431806,1
-1,0.160992166869892,-1
1,0.34800192221703846,0
0,0.40223866958102683,0
1,0.1934845632654357,1
1,0.3568045222036632,1
1,0.3586174457994528,1
1,0.343469869653915,1
0,0.4334483796933897,0
-1,0.18520397584406037,-1
0,0.5829245843390464,0
1,0.17840081897098123,1
-1,0.16551602922140238,-1
0,0.5269672945558836,0
1,0.3140190050940525,1
-1,0.27373903790944015,-1
-1,0.2170384816649667,-1
1,0.2043248646173291,1
-1,0.262278574193558,-1
1,0.3037326947346857,1
-1,0.2020201672796584,-1
-1,0.20726100549986648,-1
1,0.2772857539376105,1
0,0.4210292330671851,1
-1,0.25014469736527223,-1
1,0.2730946565519683,1
-1,0.15543204026028892,-1
0,0.41376881663550014,0
-1,0.33290674057763686,-1
-1,0.18768154802000908,-1
0,0.46813845419498024,0
1,0.2083928518744593,1
0,0.501049342157021,0
-1,0.18467060277518524,-1
-1,0.334033414242167,1
-1,0.16509919579626142,-1
-1,0.3278478482760327,-1
-1,0.18906844877578596,-1
1,0.17906971447446954,1
1,0.29932699740176,1
-1,0.3274768322411027,-1
0,0.5276899422473549,0
1,0.29510906817578175,1
0,0.42273470469477786,0
-1,0.20575836289454497,-1
1,0.17685735101437533,1
-1,0.34168706543600613,-1
0,0.5567142606182809,0
-1,0.1544775356947556,-1
0,0.5465221853209216,0
1,0.24188494722572465,1
1,0.28267399044631875,1
0,0.4341701292831204,0
0,0.4908504685302175,0
0,0.5708449221906173,0
-1,0.2342641304699235,-1
0,0.48122028102534015,0
-1,0.21460502573407017,-1
1,0.1876207652266432,1
-1,0.22654839236417787,-1
0,0.5179879515628756,0
-1,0.2669074314152178,-1
1,0.22888845943134226,1
1,0.2567306562545666,1
1,0.2047233209594034,1
0,0.5943565425038629,0
1,0.3137522951222094,1
0,0.5415047269513189,0
-1,0.1687623141713096,-1
-1,0.21212110628465045,-1
-1,0.3119804724292859,-1
-1,0.2995050908998405,-1
1,0.22215122038993013,1
1,0.31561249172510764,1
-1,0.34022220285762017,-1
-1,0.2074409678319366,-1
0,0.4171740806260459,1
1,0.2744862960109502,1
1,0.20323731722427835,1
1,0.32778374883932737,1
0,0.47888384242931037,0
-1,0.2570126762058665,-1
0,0.4563389042878089,0
-1,0.2283255170618849,-1
1,0.2176896414831535,1
0,0.608912970453881,0
-1,0.2106504868344016,-1
1,0.2566390899989963,1
-1,0.1985364840457354,-1
1,0.3257799828267516,1
-1,0.3802957020002239,-1
0,0.44908979311386316,0
0,0.42832448520666305,0
-1,0.1978011256815117,-1
-1,0.22152134666585588,-1
1,0.2885904237118736,1
-1,0.30635380215199215,1
0,0.41484918563154993,0
1,0.18556331450613311,1
-1,0.25888449436581823,-1
1,0.2023310689211511,1
1,0.3039570625329816,1
-1,0.21008550885923616,-1
0,0.42955513582402655,0
1,0.23329891029942615,1
1,0.22934516777556735,1
0,0.4396011530444741,0
-1,0.37580836221147196,-1
-1,0.24328096237314906,-1
0,0.44107003184983123,0
1,0.17994668970373306,1
0,0.46187802266447187,0
0,0.47438043048024137,0
1,0.1886660605713962,1
1,0.28674078298005523,1
1,0.2388996655030288,1
0,0.5890349643931055,0
0,0.588879156013265,0
0,0.41732059562154544,0
0,0.6180112680092822,0
1,0.22990628168499122,1
1,0.2025491577082488,1
1,0.3022761537918337,1
-1,0.33596586679701007,-1
0,0.5189775857615576,0
1,0.3542843973183716,1
-1,0.1856280548462671,-1
1,0.2851331185501239,1
1,0.1885275578550833,1
-1,0.21098597257059495,-1
1,0.3556086356880039,1
1,0.369354362644696,1
-1,0.22631967375944895,-1
-1,0.21017521404071932,-1
-1,0.18872895177920831,-1
-1,0.1536788703437755,-1
0,0.5209474676615997,0
-1,0.18403614428954398,-1
1,0.23084905407985065,1
0,0.37650814317335546,-1
-1,0.19624260584884948,-1
-1,0.22100441199462467,-1
0,0.5200174677800095,0
1,0.26199474478681545,1
0,0.3833685041349193,0
0,0.4345090751912723,0
1,0.25377127646713343,1
1,0.280601090912915,1
-1,0.18482379369845042,-1
-1,0.22173416928096373,-1
1,0.2550706711918211,1
1,0.21954396871224546,1
1,0.24113742431003954,1
1,0.20715715670721788,1
-1,0.17198322618790374,-1
0,0.4928698584185266,0
1,0.21977525003681314,1
1,0.24300676300904794,1
1,0.17924966860705088,1
0,0.4588182250048808,0
-1,0.1776884523668038,-1
-1,0.16315794549705764,-1
-1,0.2389278294730974,-1
-1,0.1744337583549128,-1
0,0.4737872217912804,0
0,0.5780302469591964,0
-1,0.33954611568920134,-1
1,0.30843833773083096,-1
0,0.5463058747486375,0
0,0.47904877595337925,0
0,0.5337056340343149,0
0,0.5675844310438228,0
1,0.24515329660557683,1
1,0.18355213350827804,1
1,0.2101633416620021,1
-1,0.18516037573310506,-1
-1,0.17026160377713748,-1
1,0.2699655753534015,1
0,0.5840664669666269,0
0,0.5595038018776334,0
0,0.5694158798377068,0
-1,0.17469430028689975,-1
-1,0.2282989570404212,-1
1,0.35295040178555726,1
0,0.45195259519991515,0
-1,0.13759953910344672,-1
-1,0.17474186002261163,-1
1,0.22195019240724678,1
-1,0.25553825935329955,-1
-1,0.18767350530207647,-1
-1,0.21096190536058038,-1
1,0.2237133179686838,1
0,0.40945222651312646,0
0,0.4943765073875179,0
-1,0.22386390298387884,-1
-1,0.23139914717461202,-1
-1,0.3193059830056816,-1
0,0.38568630757745936,1
1,0.2084447517219644,1
-1,0.2916884343500745,-1
-1,0.274451201404955,0
1,0.2028547787918239,1
-1,0.3941992683292596,-1
1,0.3671201328899729,1
-1,0.19496086253142553,-1
0,0.5989049299270763,0
-1,0.22315930680763174,-1
1,0.21656198308036528,1
-1,0.24795255315908424,-1
1,0.22350315191938894,1
0,0.40394448435645364,1
1,0.20929978389849618,1
0,0.48411160229758243,0
1,0.3719502344796265,1
1,0.24490778086302759,1
-1,0.15478757374077481,-1
1,0.2431430510405451,1
1,0.369358555618009,1
1,0.29814301424331563,1
1,0.22654290757369838,1
0,0.5378549744714902,0
1,0.23986586894346737,1
1,0.3936212025236867,1
1,0.21378587987459963,1
0,0.46209396181540474,0
-1,0.1590189840269407,-1
0,0.4260747365700582,0
1,0.2125139202175079,1
-1,0.17984689420436217,-1
-1,0.3975355925488223,-1
0,0.4004625863800657,0
-1,0.16268401757638956,-1
-1,0.2442091722524171,-1
0,0.6144752800428577,0
1,0.3996034402145447,1
1,0.21053384286797894,1
-1,0.28675971638334685,-1
-1,0.22514876521726174,-1
1,0.3555577671279682,1
-1,0.19956499565776717,-1
0,0.47827205641553244,0
0,0.39756862885262356,-1
-1,0.18109827418144872,-1
1,0.3109093424156433,1
0,0.5679139069409029,0
0,0.4245992047486899,0
-1,0.20019934702808734,-1
-1,0.2397162950869159,-1
0,0.5148492083331804,0
0,0.4573553739417307,0
0,0.5593580041176648,0
1,0.23098965258158963,1
1,0.21699193600619954,1
1,0.2646436367376971,1
-1,0.3256126191925876,-1
1,0.2228368514975195,1
-1,0.32905682305373196,-1
-1,0.1613980950976097,-1
-1,0.18351006779782852,-1
1,0.2581410358049831,1
1,0.26331810449184806,1
-1,0.24824495843868616,-1
0,0.5323248365496265,0
-1,0.16458550695500787,-1
-1,0.17485650351784007,-1
-1,0.3917540440656737,0
1,0.22891390628794436,1
1,0.1995417076066904,1
1,0.1856144121669817,1
0,0.4222454349102861,-1
0,0.4648409905455418,0
1,0.1801824874931398,1
0,0.620635012925328,0
-1,0.21544780414783724,-1
0,0.5969338216584917,0
-1,0.1524115625271802,-1
0,0.36169610798309565,1
0,0.4514330897632363,0
0,0.38936106045705776,0
0,0.46464391152141504,0
-1,0.21950007254648946,-1
-1,0.26261861744404397,-1
-1,0.1902544673580266,-1
-1,0.2763128424401569,-1
-1,0.24971943020744283,-1
1,0.3744671513533747,1
-1,0.17817404803264278,-1
0,0.5828762387282821,0
-1,0.3825409237750988,-1
0,0.44529824976179705,0
1,0.17132067908395077,1
0,0.46714964134704107,0
0,0.6130941186976405,0
1,0.237289064121532,1
-1,0.27246782213466614,-1
1,0.24166467080495285,1
1,0.3736569520530941,0
-1,0.16346764704275332,-1
-1,0.19069513940425506,-1
0,0.4276852396839538,-1
-1,0.1577321091281979,-1
-1,0.17370739759160958,-1
0,0.45954880199783615,0
1,0.21269579077283354,1
1,0.1941997047826249,1
-1,0.16434572472945572,-1
-1,0.21026458948585572,-1
1,0.3532945513565119,1
0,0.54111802118691,0
0,0.44702725235065016,0
-1,0.2448583671823205,-1
1,0.16403774612315952,1
-1,0.21868126385635442,-1
-1,0.18000259422819093,-1
1,0.2874361069084238,1
0,0.5302562399554572,0
1,0.3566386172542345,0
0,0.5863783709187467,0
1,0.2505205167165407,1
0,0.5652604059914176,0
-1,0.26852117375501044,-1
1,0.19294755299892385,1
-1,0.27054026462454306,-1
0,0.4224243266528188,0
1,0.30921857960592186,1
1,0.35009115673155927,0
-1,0.31035844438397314,0
1,0.20481736877580578,1
1,0.24159648625188582,1
1,0.25792056173265737,1
-1,0.27127290285583,-1
-1,0.323952424909063,-1
0,0.4144313174069043,-1
-1,0.2350203203990624,-1
1,0.21117842730958145,1
-1,0.29635325507675725,-1
1,0.2113302950440839,1
0,0.3745260629428265,1
-1,0.22139446704870808,-1
0,0.5582683547195227,0
0,0.5441177445029323,0
1,0.31824218900918444,1
0,0.4685135955484793,0
-1,0.1886800041210264,-1
-1,0.2811916087369756,-1
1,0.1947628163684448,1
-1,0.1830557463711782,-1
0,0.5329720516608809,0
0,0.46289179303655925,0
0,0.445838182901749,0
0,0.5954501824894702,0
0,0.4919465806780712,0
1,0.24246242496777917,1
1,0.19834491148669378,1
-1,0.22153634392861654,-1
1,0.21812299998381282,1
1,0.29841730747768674,1
1,0.2348713918467937,1
0,0.601432620378375,0
0,0.4027154410350608,0
-1,0.18624633715671077,-1
-1,0.3376407831040556,-1
1,0.23976451175462418,1
-1,0.1818430417892333,-1
0,0.4146205875731382,0
1,0.27610988857950247,1
1,0.24546526043786063,1
0,0.561994730401927,0
0,0.4422028369211508,0
0,0.42066144142725015,0
-1,0.40872361292027315,-1
-1,0.3971143849423095,-1
1,0.21378935009558855,1
1,0.28939739185779517,1
-1,0.1699966676376042,-1
1,0.21812240219186446,1
0,0.5084562806797526,0
0,0.4393996216642965,0
1,0.19678408411530468,1
-1,0.3387714517823634,-1
0,0.48151754086090004,0
-1,0.20412856061308052,-1
0,0.5207292659369707,0
-1,0.23885804776690567,-1
1,0.4134299597793478,1
1,0.30351795282922084,0
-1,0.20619389619326214,-1
1,0.20535295376920149,1
-1,0.2455072758540145,-1
0,0.5646337979590119,0
-1,0.20508383034658664,-1
0,0.565939114968903,0
1,0.28028730251781087,1
1,0.32416155426483767,1
-1,0.13475850155984054,-1
-1,0.2382715811062516,-1
-1,0.212141192094428,-1
-1,0.25270457122255335,-1
-1,0.2109761421856833,-1
-1,0.31277704078981555,-1
0,0.4137974896381401,0
0,0.5650113599836487,0
-1,0.19370063897462678,-1
1,0.21596043370871773,1
-1,0.3228519076852246,0
0,0.46484222960716387,0
1,0.17510893151023127,1
-1,0.3272975122018643,-1
1,0.18922761232246688,1
-1,0.17920344237326954,-1
0,0.4123684273757175,-1
1,0.23119774838461318,1
1,0.2482937113631937,1
0,0.4521453966013458,0
-1,0.16102734304444155,-1
1,0.19617457076448988,1
-1,0.2266000845958555,-1
0,0.5828116678325502,0
1,0.24326722592842498,1
-1,0.24873321117629335,-1
1,0.2260316798931966,1
0,0.566105709987776,0
0,0.4923914896410579,0
1,0.32505069381481966,1
0,0.5052682778329247,0
-1,0.28147548526096455,-1
1,0.2226079914276586,1
-1,0.1894971884037123,-1
1,0.21256325901125708,1
1,0.2479518012140227,1
1,0.2501506399475476,1
-1,0.28096885379055075,-1
1,0.3519595882957779,0
0,0.37692372504173377,0
-1,0.16056030117728906,-1
0,0.6149152508430238,0
0,0.5544290490786815,0
1,0.21671399990728712,1
0,0.42966840415712854,-1
1,0.36564176824958544,1
-1,0.32720217488287207,-1
0,0.4779672712469457,0
0,0.5569309156252007,0
0,0.4004386480104538,0
0,0.5008833536600651,0
-1,0.19871071232700344,-1
-1,0.16132032803147922,-1
-1,0.21215109677751587,-1
0,0.5831935239032248,0
-1,0.24469843095579552,-1
0,0.4995562261844395,0
0,0.4613513690028032,0
-1,0.18156873298542592,-1
-1,0.1878772317509972,-1
0,0.48800198272733,0
1,0.2768825885814688,1
0,0.620465744627404,0
-1,0.22210744522529002,-1
-1,0.2428208296563901,-1
-1,0.37926034676062076,0
1,0.25579689110740866,1
0,0.5882276870463368,0
1,0.21406077051935046,1
1,0.3834104461846628,0
-1,0.2495230715316312,1
0,0.5141729782295337,0
-1,0.191358111522676,-1
-1,0.20508930351028304,-1
0,0.45046341986421007,0
-1,0.22642706536241022,-1
0,0.4404423869624397,0
1,0.19376130415262677,1
1,0.19761750955867632,1
0,0.591220719048085,0
-1,0.3181427880749989,-1
-1,0.17277819909439585,-1
1,0.23567101556269374,1
-1,0.31311155249323325,-1
-1,0.3083849145581469,0
1,0.18839265423109375,1
0,0.4282100093950579,0
1,0.2344026750496278,1
-1,0.2726287221901883,-1
0,0.4799688337521058,0
-1,0.15230713059747983,-1
-1,0.3281861055511456,-1
-1,0.16748466108845997,-1
-1,0.2005399427159272,-1
1,0.2230595423971811,1
-1,0.15490809140295253,-1
-1,0.1755519205225214,-1
1,0.27518182326708635,1
-1,0.36552617679519583,-1
0,0.5654020648733803,0
-1,0.2240367512745243,-1
1,0.22461954110338592,1
